pi_id,inst_id
557844,283
289362,893
523332,220
563875,128
304181,16
474923,199
541936,19
538224,19
381292,89
355542,222
518252,34
2033,2
530026,125
457014,23
349727,172
532398,10
258835,29
353685,112
33380,273
557556,44
259240,117
30779,8
418075,216
173453,24
560703,55
549590,24
359042,161
33380,6
549887,85
467745,137
564021,8
256072,51
398928,21
451774,327
511694,134
550108,163
545094,62
557816,3054
334101,49
441371,1215
323639,5304
526913,5
503671,104
433895,8317
561898,5315
537495,94
556808,8908
547222,187
414683,31
540248,8
539936,31
519259,106
244465,89
146921,4515
450887,24
128206,124
143282,104
182478,86
515512,124
558310,935
526169,74
259240,4483
508246,50
456490,13
562016,64
425364,125
560205,2378
538214,30
553640,9318
431099,32
257667,71
550779,19
541752,385
540775,19
529937,3021
433004,120
312067,1345
560392,294
167070,4660
116865,55
490011,24
167095,5
237846,5336
515512,169
209868,286
541981,5
261987,10
38301,31
534400,2609
347949,47
544532,77
406014,37
423075,3052
505630,111
189619,122
359698,117
2047,229
402403,187
446827,16
167672,146
140191,297
463422,190
563537,10
559805,1236
493883,9035
336121,117
521556,30
398928,59
510306,6
542088,19
550371,89
495586,5097
519308,24
532090,117
26296,70
289942,124
33380,89
565000,84
540515,44
217344,46
118431,117
555801,19
323015,4306
236026,2151
98243,42
519845,585
550369,164
331667,46
89044,407
457546,5
535140,112
561664,5142
163585,213
500872,482
554596,12211
552216,27
173322,41
492047,88
563631,166
533490,120
3897,250
545100,68
541157,164
429532,128
556513,78
541930,118
564992,75
348394,10
467324,10
524103,327
472159,3419
225778,427
559554,9
412777,5
537717,10
527984,434
215916,216
552235,1330
353750,434
499671,75
512827,140
531018,106
562939,134
548759,61
435115,85
565000,3
412844,265
485193,30
491237,659
118790,50
272419,23
563550,136
497799,10890
549758,47
507075,39
438436,7009
296782,9
97832,2098
475121,46
499269,163
518588,89
545722,137
538611,104
560848,34
551644,54
290781,12
409342,2973
193787,4047
497122,115
553754,4110
508515,78
339898,2007
34467,2151
435880,9035
543502,9035
550712,138
551393,294
139779,29
523441,12344
451773,327
425580,664
474671,808
543600,109
540643,467
531435,98
489873,174
434505,77
489700,138
551035,29
2998,300
235605,179
365820,328
376073,635
552414,291
427132,137
341681,254
547019,12
525458,11539
530960,5772
537446,531
537495,400
458140,112
485520,32
243878,111
550224,84
283575,1321
121660,216
541854,8213
284472,63
186645,174
196176,4304
560038,659
205770,112
260912,13
485498,23
518079,199
361107,190
492080,102
1962,236
552465,1410
455144,74
186568,305
406014,22
196817,126
520550,35
527044,94
435639,118
495365,115
425908,4537
560671,112
527059,51
558563,4
57140,38
222695,585
423487,104
265176,400
560764,131
555935,137
559720,332
526818,159
530090,137
474073,10
226642,22
555532,130
533701,4990
527102,128
555863,2354
314715,69
33380,38
487933,27
179703,2870
496451,327
552730,161
450918,43
540944,12
429892,117
375966,832
422053,47
452174,19
253491,174
511701,327
525661,78
506208,2609
539001,137
528504,59
267279,192
530606,126
340163,106
450916,120
563223,6626
555576,89
390884,128
562301,265
369109,138
543859,229
494506,105
548389,36
545655,47
231101,58
560876,391
421215,3843
417289,7355
507484,169
12119,682
135899,24
562274,71
542076,169
266247,47
473603,141
462857,15
440698,115
556914,585
478564,140
283094,135
509526,22
548292,166
422495,8834
67315,26
560942,137
558784,12
560656,78
337791,19
292276,29
560994,68
368857,29
512771,125
563608,39
463605,31
258181,71
64273,368
398928,99
258220,12
494506,95
563293,31
499305,29
12361,696
472089,403
558448,16
451895,40
555420,137
508555,16
501286,1318
257636,19
523335,220
558784,78
162453,51
524752,125
557136,70
178655,3841
385658,174
554786,47
562966,391
523489,149
51536,476
536298,66
561030,159
491915,192
335880,85
401102,32
358396,24
559409,69
514880,2964
560046,88
431190,24
515512,425
562905,68
549003,138
485999,201
463964,128
356996,36
432932,4640
517101,68
540234,46
523415,824
529083,34
541775,528
276066,174
408897,64
460555,68
154218,24
491898,305
438744,85
554698,44
528484,119
538129,131
504404,400
453804,11
172773,78
517800,47
520938,62
547942,27
169940,31
456072,77
13807,64
560645,64
451719,416
299989,104
485316,83
517534,115
495104,640
82605,3341
506942,27
431308,164
288514,144
226114,141
333704,47
563217,83
485309,84
438686,927
530695,149
409925,93
475264,192
355341,66
346677,24
551032,29
258532,625
462923,109
533235,3940
557985,40
140113,74
526618,33
186846,62
157565,131
531894,526
474699,10
196175,4304
431737,150
527041,4707
247841,185
553283,39
507838,126
529169,35
97581,467
283028,5928
380297,128
564627,166
526952,104
547983,187
522055,286
116758,10
558020,84
549627,153
403327,2951
262258,68
289767,49
518591,136
527619,41
98543,93
480078,192
501315,936
541883,169
507772,68
563656,5484
553568,142
33380,52
557983,234
32722,174
435560,1952
499268,163
471258,105
488689,162
540286,24
77700,26
403485,298
421217,3843
88868,71
260689,117
517232,141
103620,103
543746,163
316294,24
526053,128
381397,904
516991,12
564860,250
523556,156
527668,86
520933,101
67630,190
165632,22
283200,131
33380,159
428592,69
216913,95
179578,134
564351,74
545796,44
538707,69
485433,86
557686,39
351165,207
542205,64
341681,63
563479,169
533483,55
361353,63
457204,10
462213,71
531740,10
410674,416
560057,71
85564,67
520895,128
213293,112
409892,572
3063,308
562927,804
439711,235
540515,183
6599,8
204855,185
225777,427
361065,84
525590,4640
397091,136
501444,169
552320,427
548132,47
534282,216
515700,29
541961,77
425261,103
31436,159
494327,162
547852,159
486561,23
551039,78
545981,2609
557651,7363
550286,327
451527,584
346255,8198
218030,1988
527613,89
559843,46
564286,74
456858,128
206740,166
440621,67
441289,1305
560340,49
469708,94
401102,43
110718,100
555227,31
290289,10
338161,36
431737,9043
444423,70
500566,10
461421,264
346657,5141
530056,86
438567,75
561902,71
530927,89
275928,46
482361,5029
309222,1723
558317,572
52879,105
355791,199
230570,5
551055,136
318996,125
292127,1397
532398,24
30845,2064
543393,3072
533228,94
54762,407
562182,49
467768,5
557774,100
508352,64
511507,297
427181,4223
511370,153
564068,118
550949,118
488119,19
193837,109
519385,208
503225,146
333488,207
518302,5143
437344,100
518483,88
266399,61
559330,85
547136,333
499247,188
218583,147
340351,39
516912,100
361213,33
294776,12
511511,153
225960,788
30774,136
508096,68
523591,11443
497659,4945
560769,12
490456,202
527940,11542
292578,2949
279365,520
495939,434
334124,126
486198,131
239126,8
451518,193
550864,4
554714,5
564217,38
539759,245
485957,109
551154,63
545988,137
538769,47
520508,2184
462923,119
558467,35
352588,3072
179869,216
524799,19
299040,5298
226262,68
424769,9035
483742,39
549841,38
516807,265
530960,302
560897,106
361223,640
517534,44
425164,53
564275,22
234536,76
485555,89
467010,390
527985,35
57194,115
104791,171
543984,1172
534276,86
429548,5
311538,305
434360,153
561674,9
520289,307
310658,149
176972,105
560601,71
148178,131
513290,12
463712,220
558250,192
494196,207
438434,58
505774,84
541157,31
522465,169
384116,8
371861,7174
533297,58
121416,30
559652,305
487770,1464
522314,172
513294,24
562541,1674
353962,2
536670,12
507639,9037
481153,1176
535346,3130
557906,50
267052,76
109094,108
552282,144
360958,4950
545232,3299
557802,172
561056,29
334117,122
115888,119
162110,68
517430,39
516914,141
3090,311
558523,10
536010,204
564068,19
57269,391
555419,21
151889,84
483774,112
281586,169
549607,68
284924,599
559473,114
560335,24
438426,75
552833,38
486875,403
533235,22
554449,69
468586,467
518557,32
547713,74
557984,1261
24133,24
417553,77
458386,118
552857,110
527440,131
553187,19
460071,77
420735,68
32593,101
561154,29
517818,7292
451799,118
81620,10
257468,77
552450,9
485474,69
561056,154
515404,568
125790,467
25908,821
470080,58
552420,85
512072,138
489926,112
276784,89
537127,117
473316,328
398928,283
438729,485
511581,12
525848,277
121660,9129
226278,17
560926,24
523437,7893
498499,5141
366659,39
528011,1725
526958,84
228437,131
167269,88
425926,6412
562850,24
448581,192
548342,126
269282,413
319517,134
551167,126
455118,58
521737,69
74196,115
535543,62
526253,3639
440709,10
488769,2098
378129,34
441455,19
351137,235
471355,169
355184,499
473966,34
428275,8
459025,172
456867,8
506278,39
276196,63
565034,65
526840,5
533936,207
429111,49
561160,117
530954,1315
536602,400
217344,9035
460937,40
561781,4
563673,19
537127,2083
226214,58
224641,156
425345,5
1676,68
561003,16
503021,104
416817,7
541916,2609
257441,5969
553865,86
551012,58
521190,64
396977,168
430629,140
534986,3016
541394,128
559499,74
441459,256
377734,216
408947,172
255932,355
367467,498
33380,106
478719,40
492224,159
420868,22
459585,19
519872,136
414971,207
297854,8104
150285,169
449095,4
558793,77
485877,68
508443,2609
559268,400
373254,62
552175,333
544107,69
451419,69
541895,50
498314,541
448331,633
507053,843
517808,59
558856,6
553551,117
426670,60
545256,12
490009,95
530960,869
122742,187
496819,427
548078,120
274442,220
554382,10
29646,187
557161,668
475166,109
303408,128
521199,391
342042,58
540506,34
304134,88
508374,523
496299,169
561152,572
430331,38
555889,47
526615,12
100253,68
278181,1215
542353,152
521159,6
553538,10
525393,169
495168,117
524453,44
562973,85
344342,134
225716,136
560808,99
396781,172
33380,234
288352,400
533089,115
475380,19
552841,551
531008,1299
6847,518
553915,38
518332,283
518197,24
545232,15
564819,13
410011,29
561775,140
562935,3105
549889,137
97585,831
223209,184
408599,147
156744,128
545995,17
507752,2204
542093,199
390009,78
533797,23
74506,5
486226,74
506934,94
556537,19
5983,320
552216,89
491824,523
493223,68
483887,77
341404,5
251870,131
560596,68
430485,104
412396,32
278441,78
549490,5
398928,25
359193,7360
318463,355
528796,134
483864,94
422799,88
503797,84
486270,142
517847,38
522430,88
334102,131
554191,1970
354959,43
425906,4537
287984,2052
563340,55
521519,30
473743,70
425870,2034
533504,33
313722,4198
326088,31
334017,169
424165,68
282307,77
38611,38
563559,187
559995,199
537485,9
317671,69
561994,141
510448,69
398545,117
524620,115
505394,430
33677,2128
280792,12
557518,109
403811,79
333488,403
563481,1723
530445,9035
531512,16
541954,131
538562,76
560562,115
381439,46
482837,528
538152,35
555863,403
166197,4813
531216,118
561463,23
525585,55
106154,500
483887,100
317369,22
545943,187
521455,36
150488,31
485607,62
539001,9
440894,147
553205,280
423885,68
379852,187
545047,144
346688,137
432066,70
151047,89
417615,86
257044,95
521208,128
424181,30
22530,331
558550,94
511367,153
516977,134
351223,29
561160,122
507817,27
562907,47
505751,144
466054,161
542346,2379
430000,144
210681,5
225919,94
409279,199
556914,4376
551967,5
350293,6234
562947,88
487472,136
298035,94
527036,120
469389,32
519646,55
545808,172
561764,23
209868,10
491070,68
109619,395
381541,416
460591,119
451767,169
474365,448
131015,112
543484,5994
550415,161
354931,49
490674,172
292577,2949
517693,60
531631,172
33585,2124
560774,30
27811,103
559299,140
493589,174
555213,117
533430,17
514728,94
564480,185
494164,38
527631,64
324828,12
541955,49
557334,26
550668,29
555324,69
500670,47
478173,22
140158,36
548405,16
457288,65
523190,482
276720,8
551830,23
542346,519
561429,2087
381930,115
551393,188
275413,24
373836,117
486509,192
156315,93
549670,264
551076,109
537212,162
523483,89
553884,929
524966,71
57293,215
467639,10
518003,58
129387,174
526006,19
106605,74
475279,169
409250,142
550026,12
539225,521
533275,10
488898,26
559197,77
478614,1402
517507,138
303970,117
409129,400
434616,153
550459,65
554456,416
547222,9339
512832,163
512340,22
307129,68
554387,4640
530092,100
559216,597
553906,118
381183,71
550475,8590
518654,22
166358,482
451391,118
397101,78
242565,1391
539207,69
540627,6
536659,743
560467,38
369489,10
554404,117
306142,174
551285,874
523591,85
557987,234
502435,2
531452,131
490408,118
429450,29
544840,156
492401,96
257547,40
475376,112
538628,147
33128,1301
550344,250
403327,146
328469,23
311750,2
550872,23
474923,109
529582,4010
332351,22
531008,2409
434667,2908
530418,84
244163,391
518504,30
95619,24
398928,216
398928,7
517790,5819
515703,49
77700,328
343097,64
460924,1948
457653,11680
420996,217
489472,146
499748,2204
480606,115
425197,523
461714,47
338092,213
417591,141
531761,4198
118493,39
507372,49
558650,9035
253546,394
358378,266
424075,226
140323,40
526818,44
207154,19
290021,4
488972,159
426749,4504
520332,112
524924,19
33380,10
94811,149
502328,19
398928,743
535422,2883
555021,134
448655,6
228303,2104
2384,259
561943,68
550709,29
517754,9038
233230,11673
472105,112
549541,4452
1329,64
559720,137
526856,1184
457024,24
432915,133
475375,112
104320,209
349733,5
543428,70
470093,294
461236,640
549568,109
351449,140
546362,69
487770,1674
537459,528
507424,69
67770,68
361868,131
204732,112
62564,67
474337,39
474612,36
190556,239
391670,56
406745,131
139870,146
292630,2204
542513,432
381805,22
554778,78
463149,111
233000,5561
518608,6237
290798,74
36059,150
65705,52
381033,500
497697,104
563481,1307
550468,166
340000,141
548220,39
561942,68
421544,164
551065,199
433915,8910
257815,62
518496,272
198035,149
525570,6397
554655,245
307782,213
263931,115
335501,76
521753,126
402282,68
447352,151
496273,141
534008,153
316217,4660
317910,131
268156,874
424498,51
494757,34
97080,86
438313,128
464036,1172
511708,76
549737,117
174968,460
142729,128
376280,234
501334,136
380924,117
250108,46
489795,6
521864,3615
540337,77
550772,2609
485283,141
467756,117
523294,64
541840,138
490327,5289
533854,140
486881,6323
425036,599
415014,3072
501968,7268
549201,416
563235,130
496864,85
562791,802
337754,6772
227957,120
529481,154
332610,416
322423,112
448933,83
498101,187
530582,140
96413,169
166004,84
297875,89
547942,23
530406,144
558448,10366
309293,109
384978,130
386461,103
446637,131
440694,4
559621,78
336959,24
469189,4512
544532,190
383971,67
561562,7910
550244,47
265326,38
486507,192
446710,788
385689,2861
142639,62
382009,39
475156,187
125987,88
526040,2
277620,4223
541932,147
142660,117
422797,140
531479,1257
473694,1397
528245,3
164309,79
427323,125
462923,105
549918,35
560120,266
557487,53
371207,27
528350,66
517725,126
339664,101
562713,207
554329,29
33527,2121
60613,86
565263,434
551106,99
550637,117
541653,74
34302,101
560602,71
429867,10
554979,38
522597,223
530863,574
548222,283
447579,9344
381306,109
559567,83
550110,49
538562,138
380888,405
559224,95
497008,302
518537,146
538335,124
554652,78
550978,68
551409,36
383901,74
444168,1347
448515,125
429487,134
79757,89
518608,76
513142,166
423736,140
286412,128
559298,3032
522036,141
552216,71
282285,297
542982,128
533642,47
540768,4
426166,38
493766,25
472085,403
527961,633
538992,6626
359330,31
559568,19
357733,63
553653,58
51480,2631
486233,153
543613,403
420737,68
438068,3009
556882,64
548022,164
561096,21
490695,134
529751,234
496645,2996
156218,93
548314,29
489674,15
416473,927
97596,3
217344,130
554979,29
453383,19
283095,135
559861,29
565088,153
434647,9062
525612,8912
253558,84
193317,5
236705,59
396895,3070
535313,29
30759,2058
291415,10
537010,27
563362,442
535962,3022
554553,199
280545,305
316715,56
173143,215
531848,131
225717,136
498000,43
225722,69
518498,821
226279,17
551341,8
542480,3127
533925,495
558486,130
177379,47
289841,403
516932,574
508212,100
114025,584
517056,1304
141762,156
398928,192
419981,9324
486330,68
544292,163
550008,207
561854,83
102639,159
346555,22
520206,136
394642,3
518535,68
266269,18
539697,104
553423,9210
438140,137
492735,7562
397891,1730
503634,187
530745,545
501443,235
104937,128
409331,49
286303,104
417608,112
511016,462
429784,50
551079,243
485469,5
359710,106
560689,915
551829,23
550727,1937
426637,9213
521123,498
502807,7521
186658,153
478563,50
555865,85
254995,5928
463978,1719
429454,131
532973,405
522297,6
553438,30
543503,9035
293703,69
530614,32
556630,287
353897,89
194771,52
456651,1377
466323,10294
564733,212
550995,19
513513,93
475823,128
297550,100
504374,1937
560145,36
521232,128
217882,391
563723,22
522037,141
565220,117
276437,68
527086,3711
565122,71
536010,136
562593,31
380698,905
535880,11711
106601,74
545038,164
565070,112
438804,15
486121,161
511108,147
371240,32
92249,3565
451185,46
210085,84
497006,500
